category,prompt,position,seq_len,H_p,d_eff,d_eff_rot,d_eff_perm0,d_eff_perm1,d_eff_perm2,d_eff_perm_mean,d_eff_perm_predicted,d_eff_perm_residual,d_eff_predicted,d_eff_residual,d_eff_perm0_predicted,d_eff_perm0_residual,d_eff_perm1_predicted,d_eff_perm1_residual,d_eff_perm2_predicted,d_eff_perm2_residual
noise,triangle respectfully banana the computation sleeps under west,4,9,7.577844619750977,5.362275123596191,5.36227560043335,5.4687180519104,5.410484313964844,5.471997261047363,5.450399875640869,5.332583054824352,0.11781682081651734,5.212931048838675,0.14934407475751676,5.371782838316257,0.09693521359414348,5.33074974192633,0.07973457203851364,5.295216584230468,0.1767806768168949
noise,triangle respectfully banana the computation sleeps under west,5,9,6.359996795654297,4.636626243591309,4.636626243591309,4.621649265289307,4.819958686828613,4.673190116882324,4.704932689666748,4.885321018286807,-0.18038832862005894,4.793141574357312,-0.15651533076600366,4.931800491585055,-0.31015122629574865,4.875014995606595,-0.0550563087779814,4.849147567668768,-0.1759574507864441
noise,triangle respectfully banana the computation sleeps under west,6,9,4.665148735046387,4.053571701049805,4.053572177886963,4.132120609283447,4.1936845779418945,4.207574844360352,4.1777933438618975,3.9820805131006756,0.19571283076122192,3.970748953824478,0.08282274722532668,4.030363219421653,0.1017573898617945,3.963222252802862,0.23046232513903275,3.9526560670775077,0.25491877728284384
noise,triangle respectfully banana the computation sleeps under west,7,9,4.944475173950195,4.242265701293945,4.2422661781311035,4.221039772033691,4.0271711349487305,4.0884857177734375,4.112232208251953,4.146344056824392,-0.03411184857243921,4.120296708676727,0.1219689926172185,4.194999764265492,0.02604000776819948,4.128556176124196,-0.10138504117546532,4.115476230083486,-0.02699051231004823
noise,triangle respectfully banana the computation sleeps under west,8,9,6.837960243225098,4.7316694259643555,4.7316694259643555,4.816132545471191,5.014416694641113,4.877874374389648,4.902807871500651,5.086202783484591,-0.18339491198393976,4.978696410892191,-0.24702698492783526,5.130419444731119,-0.3142868992599279,5.079048778845771,-0.06463208420465794,5.04914012687688,-0.17126575248723164
noise,molecule through exactly paper the silence above running crystal,0,11,6.067288398742676,4.765528202056885,4.765527725219727,4.845827579498291,4.958548545837402,4.829587459564209,4.877987861633301,4.748451059734845,0.12953680189845596,4.667895382407794,0.09763281964909076,4.795936208779576,0.04989137071871497,4.736351295572504,0.22219725026489812,4.71306567485245,0.11652178471175922
noise,molecule through exactly paper the silence above running crystal,1,11,1.6353851556777954,1.575701117515564,1.5757038593292236,1.5818042755126953,1.3939958810806274,1.4377471208572388,1.4711824258168538,2.1323464999585218,-0.661164074141668,2.2239289079616986,-0.6482277904461347,2.159444813241164,-0.5776405377284686,2.114101598267829,-0.7201057171872014,2.1234930883665757,-0.6857459675093369
noise,molecule through exactly paper the silence above running crystal,2,11,3.2798023223876953,3.1318702697753906,3.131870746612549,3.1714630126953125,3.23968505859375,3.152617931365967,3.1879220008850098,3.1259339499636196,0.06198805092139015,3.181907822762301,-0.050037552986910594,3.168436069107349,0.0030269435879635154,3.1042884918827665,0.13539656671098355,3.105077288900744,0.04754064246522294
noise,molecule through exactly paper the silence above running crystal,3,11,5.067170143127441,4.332337379455566,4.332339286804199,4.146579742431641,3.8454694747924805,3.9153385162353516,3.9691292444864907,4.217010143867688,-0.24788089938119695,4.184548578181204,0.14778880127436267,4.265745890507578,-0.11916614807593717,4.1997396149301665,-0.354270140137686,4.185544926165314,-0.2702064099299628
noise,molecule through exactly paper the silence above running crystal,4,11,2.996260166168213,2.9400739669799805,2.9400744438171387,2.7756927013397217,2.684098720550537,2.856452465057373,2.7720812956492105,2.948472692880679,-0.17639139723146835,3.0152666567385067,-0.07519268975852622,2.9889823318561617,-0.21328963051644,2.9268446998768174,-0.24274597932628028,2.9295910469090574,-0.07313858185168431
noise,molecule through exactly paper the silence above running crystal,5,11,3.9168519973754883,3.274578809738159,3.2745800018310547,3.677473545074463,3.206608772277832,3.645219564437866,3.5097672939300537,3.524867874463969,-0.015100580533915497,3.552016591615429,-0.27743778187727,3.570842189508316,0.10663135556614689,3.5039454102192673,-0.2973366379414353,3.4998160236643234,0.14540354077354278
noise,molecule through exactly paper the silence above running crystal,6,11,6.310142517089844,4.55931282043457,4.559313774108887,4.724853515625,4.662069320678711,4.45926570892334,4.615396181742351,4.862708998447266,-0.24731281670491523,4.772401644576318,-0.21308882414174768,4.909380178454731,-0.18452666282973063,4.852089645216479,-0.19002032453776785,4.826657171670584,-0.36739146274724455
noise,molecule through exactly paper the silence above running crystal,7,11,3.7426233291625977,3.728144645690918,3.728145122528076,3.2822346687316895,3.3151001930236816,3.452761650085449,3.350032170613607,3.4161414481565533,-0.06610927754294638,3.4516775817378016,0.2764670639531164,3.4613040617828963,-0.17906939305120684,3.3949210511561,-0.07982085813241824,3.3921992315306624,0.060562418554786834
noise,molecule through exactly paper the silence above running crystal,8,11,4.044378757476807,3.7946090698242188,3.7946112155914307,3.6059701442718506,3.281829833984375,3.3145151138305664,3.400771697362264,3.604068934890461,-0.20329723752819673,3.624895121650464,0.16971394817375485,3.6505716462054347,-0.04460150193358414,3.583410108614708,-0.3015802746303331,3.578225049851237,-0.2637099360206707
noise,molecule through exactly paper the silence above running crystal,9,11,5.000201225280762,4.016525745391846,4.016526222229004,3.883568525314331,4.2078857421875,4.089395999908447,4.060283422470093,4.178560468720711,-0.11827704625061841,4.149593696649282,-0.13306795125743598,4.2272588651857905,-0.34369033987145947,4.161004086550207,0.04688165563729285,4.147418454426132,-0.05802245451768506
noise,molecule through exactly paper the silence above running crystal,10,11,1.9738355875015259,2.6820201873779297,2.682020425796509,2.668330192565918,3.0284464359283447,3.376875400543213,3.024550676345825,2.326734607640852,0.6978160687049733,2.417226845971658,0.26479334140627175,2.357764776474858,0.3105654160910598,2.3071035774574926,0.7213428584708521,2.3153354689902086,1.0615399315530043
noise,between the orthogonal fish a premise calculates green tomorrow,0,11,4.070966720581055,3.5294344425201416,3.5294339656829834,3.4954404830932617,3.619050979614258,3.4624156951904297,3.5256357192993164,3.620531745791409,-0.09489602649209239,3.6400228412991553,-0.11058839877901372,3.6671376272846246,-0.17169714419136284,3.5999326341625886,0.01911834545166924,3.5945249759270093,-0.13210928073657957
noise,between the orthogonal fish a premise calculates green tomorrow,1,11,6.914302825927734,4.918395519256592,4.918396949768066,4.943546772003174,4.885287284851074,4.731273651123047,4.853369235992432,5.115446687421746,-0.26207745142931405,5.005981551875514,-0.08758603261892262,5.159230730354047,-0.21568395835087273,5.108819015872018,-0.2235317310209437,5.078290316039169,-0.34701666491612215
noise,between the orthogonal fish a premise calculates green tomorrow,2,11,1.7079871892929077,2.6963815689086914,2.6963820457458496,2.9224061965942383,2.838092565536499,2.5519323348999023,2.77081036567688,2.1733972589947403,0.5974131066821395,2.265077150495223,0.4313044184134682,2.201372351000897,0.7210338455933414,2.1548227271285936,0.6832698384079054,2.163996698854734,0.38793563604516823
noise,between the orthogonal fish a premise calculates green tomorrow,3,11,0.11078338325023651,0.4980185031890869,0.4980165958404541,0.501983642578125,0.391792356967926,0.3892979323863983,0.4276913106441498,1.3829489987901804,-0.9552576881460306,1.4218716494392427,-0.9238531462501558,1.3874147254942608,-0.8854310829161358,1.3760468299526958,-0.9842544729847698,1.3853854409235886,-0.9960875085371903
noise,between the orthogonal fish a premise calculates green tomorrow,4,11,4.739278316497803,3.9226701259613037,3.922670602798462,4.184633255004883,4.170729160308838,4.100595951080322,4.151986122131348,4.026098561565362,0.12588756056598527,4.0108559720788035,-0.0881858461174998,4.074506115829324,0.1101271391755585,4.007509433613624,0.163219726695214,3.996280135253136,0.10431581582718641
noise,between the orthogonal fish a premise calculates green tomorrow,5,11,5.332118988037109,4.160313606262207,4.160313606262207,4.571206569671631,4.4838080406188965,4.34963846206665,4.468217690785726,4.366044321246576,0.10217336953915002,4.319968406973965,-0.15965480071175797,4.414778622479689,0.15642794719194164,4.349983971608603,0.1338240690102932,4.333370369651432,0.01626809241521876
noise,between the orthogonal fish a premise calculates green tomorrow,6,11,4.482203006744385,4.010699272155762,4.010700225830078,4.132838249206543,4.048651695251465,3.9396162033081055,4.040368715922038,3.872282630433716,0.16808608548832193,3.8705784311510674,0.14012084100469435,3.9201772053269908,0.2126610438795522,3.852808006248457,0.19584368900300797,3.843862679725698,0.09575352358240741
noise,between the orthogonal fish a premise calculates green tomorrow,7,11,4.101686954498291,3.9073898792266846,3.9073920249938965,3.6211888790130615,3.577871322631836,3.52532958984375,3.5747965971628823,3.63952959248701,-0.0647329953241278,3.6574714643442023,0.24991841488248223,3.6862516744556895,-0.06506279544262794,3.6190014917609763,-0.04113016912914036,3.6133356112443624,-0.08800602140061242
noise,between the orthogonal fish a premise calculates green tomorrow,8,11,3.391169548034668,3.751887321472168,3.75188946723938,3.426780939102173,3.074721336364746,3.2070436477661133,3.2361819744110107,3.195809697968401,0.04037227644260977,3.2471502608379175,0.5047370606342505,3.2390190121901252,0.18776192691204763,3.1742163106973464,-0.09949497433260035,3.174193771017732,0.032849876748381135
noise,between the orthogonal fish a premise calculates green tomorrow,9,11,5.834468841552734,4.211696624755859,4.211697578430176,4.557463645935059,4.581194877624512,4.578044891357422,4.572234471638997,4.632909717975346,-0.060675246336348465,4.562574695097772,-0.35087807034191254,4.680988248435288,-0.12352460250022901,4.619466690347432,-0.03827181272292002,4.598274215143315,-0.020229323785892817
noise,between the orthogonal fish a premise calculates green tomorrow,10,11,4.307376861572266,3.8700037002563477,3.870004653930664,3.8010005950927734,3.7486677169799805,3.630359172821045,3.726675828297933,3.7659924714978175,-0.03931664319988437,3.7734029823674446,0.09660071788890301,3.813409641336644,-0.012409046243870403,3.7459945207583796,0.002673196221600893,3.7385732523984267,-0.10821407957738183
noise,although seventeen respects the banana triangle under computation,0,8,4.004114151000977,3.679511547088623,3.6795129776000977,3.4533567428588867,3.4387314319610596,3.402407646179199,3.4314986069997153,3.5791034922716385,-0.14760488527192317,3.6019408776286963,0.07757066945992674,3.625445369170745,-0.1720886263118584,3.558357336302153,-0.11962590434109321,3.5535077713420153,-0.15110012516281612
noise,although seventeen respects the banana triangle under computation,1,8,4.9642744064331055,3.8757145404815674,3.8757143020629883,3.977179527282715,3.8739895820617676,4.081272602081299,3.9774805704752603,4.157812983457163,-0.1803324129819024,4.1307273383036165,-0.2550127978220491,4.206485066130757,-0.22930553884804183,4.140106685412871,-0.26611710335110317,4.126847198827857,-0.04557459674655817
noise,although seventeen respects the banana triangle under computation,2,8,4.915502548217773,4.200559616088867,4.2005615234375,4.140386581420898,3.8617804050445557,4.15243673324585,4.0515345732371015,4.129517318046748,-0.0779827448096464,4.104991160775713,0.09556845531315439,4.178146663203377,-0.03776008178247814,4.111611391512481,-0.24983098646792534,4.098793899424383,0.05364283382146695
noise,although seventeen respects the banana triangle under computation,3,8,7.599686622619629,5.306922435760498,5.306922435760498,5.542365074157715,5.532171249389648,5.497588157653809,5.524041493733724,5.338523485613664,0.18551800812005936,5.218766806546162,0.08815562921433617,5.377547273642497,0.16481780051521788,5.3368538155350365,0.19531743385461198,5.30116936766346,0.19641878999034823
noise,although seventeen respects the banana triangle under computation,4,8,5.472751140594482,4.2809953689575195,4.280995845794678,4.452273845672607,4.458528518676758,4.4944257736206055,4.468409379323323,4.442966318250677,0.0254430610726466,4.389853944207511,-0.10885857524999132,4.49160315631242,-0.03932931063981293,4.4275976636363445,0.030930855040413263,4.409698134803264,0.08472763881734124
noise,although seventeen respects the banana triangle under computation,5,8,4.400529861450195,3.8989577293395996,3.8989593982696533,3.8376927375793457,3.801393985748291,3.872406244277954,3.837164322535197,3.8227796634379834,0.014384659097213426,3.8253478560491763,0.07360987329042334,3.870464170481182,-0.032771432901836484,3.8030524146025257,-0.001658428854234728,3.79482240523024,0.07758383904771415
noise,although seventeen respects the banana triangle under computation,6,8,4.89413595199585,4.222268104553223,4.2222700119018555,4.095648765563965,3.7734107971191406,3.7529468536376953,3.8740021387736,4.117075019067066,-0.24307288029346585,4.093671948534929,0.12859615601829333,4.165683095585988,-0.07003433002202275,4.099083059158069,-0.3256722620389283,4.086458902457137,-0.33351204881944163
noise,although seventeen respects the banana triangle under computation,7,8,3.926921844482422,3.626403570175171,3.6264045238494873,3.508945941925049,3.5206446647644043,3.6632919311523438,3.564294179280599,3.531135001447021,0.033159177833578024,3.5577896873609194,0.06861388281425151,3.5771530596138224,-0.06820711768877352,3.510231970921117,0.010412693843287357,3.5060199738061217,0.157271957346222
noise,purple silence exactly crystal running the fork sleeps molecule,0,10,3.6328368186950684,2.880154609680176,2.8801558017730713,3.3168797492980957,3.877960443496704,3.2910594940185547,3.4952998956044516,3.347408198055801,0.14789169754865084,3.38805599600261,-0.5079013863224344,3.392006037184993,-0.07512628788689746,3.326037968116695,0.5519224753800089,3.324180588865712,-0.033121094847157195
noise,purple silence exactly crystal running the fork sleeps molecule,1,10,4.154016971588135,3.3635644912719727,3.3635640144348145,3.706605911254883,3.7288615703582764,3.589871644973755,3.675113042195638,3.671829756639207,0.0032832855564310925,3.6871171703861703,-0.3235526791141976,3.718742363986376,-0.012136452731493108,3.651427557523794,0.07743401283448215,3.6453193484074493,-0.05544770343369443
noise,purple silence exactly crystal running the fork sleeps molecule,2,10,3.9540328979492188,3.6451656818389893,3.6451685428619385,3.7233598232269287,3.6392619609832764,3.6319754123687744,3.664865732192993,3.5479973571888497,0.11686837500414349,3.5733173435704484,0.07184833826854087,3.5941314635348043,0.12922835969212443,3.527147834400963,0.11211412658231357,3.52271277363078,0.10926263873799424
noise,purple silence exactly crystal running the fork sleeps molecule,3,10,4.930846691131592,4.211405277252197,4.211405277252197,4.414303302764893,4.403257369995117,4.478335380554199,4.431965351104736,4.1384353656542725,0.2935299854504638,4.113103315913712,0.09830196133848546,4.187079027703476,0.22722427506141685,4.120591758959911,0.28266561103520615,4.107635310299429,0.37070007025477025
noise,purple silence exactly crystal running the fork sleeps molecule,4,10,1.1537785530090332,1.4972448348999023,1.4972457885742188,1.6844724416732788,1.8508840799331665,2.0511293411254883,1.8621619542439778,1.8704873557531445,-0.008325401509166719,1.9564160590679158,-0.4591712241680135,1.891307764117367,-0.2068353224440882,1.8548923066380563,-0.004008226704889761,1.8652619965040145,0.1858673446214738
noise,purple silence exactly crystal running the fork sleeps molecule,5,10,4.760916709899902,4.191807746887207,4.191807746887207,4.124791145324707,4.2099714279174805,4.143080711364746,4.159281094868978,4.038892149126044,0.1203889457429339,4.022507962973124,0.16929978391408262,4.08733262252448,0.0374585228002271,4.0203836441890015,0.18958778372847895,4.008960180664646,0.1341205307001001
noise,purple silence exactly crystal running the fork sleeps molecule,6,10,6.870810508728027,4.987746715545654,4.987746238708496,4.925961971282959,5.089794158935547,5.057150840759277,5.024302323659261,5.098887373367378,-0.07458504970811752,4.9905202056207845,-0.0027734900751301694,5.142920280022367,-0.21695830873940825,5.0919591336518675,-0.0021649747163206,5.0617827064278975,-0.004631865668620172
noise,purple silence exactly crystal running the fork sleeps molecule,7,10,5.201921463012695,4.026907920837402,4.026907444000244,4.123238563537598,4.152444362640381,4.129961013793945,4.135214646657308,4.293447366779522,-0.15823272012221423,4.254012444773695,-0.22710452393629232,4.342212135632637,-0.21897357209503898,4.276776786010702,-0.12433242337032091,4.261353178695223,-0.13139216490127748
noise,purple silence exactly crystal running the fork sleeps molecule,8,10,4.660590171813965,4.1543192863464355,4.154320240020752,4.15254020690918,4.15848445892334,4.1209716796875,4.143998781840007,3.9793643234759877,0.16463445836401913,3.9682732066868263,0.1860460796596093,4.027638742237567,0.12490146467161267,3.9604898729368,0.19799458598653974,3.949964355253592,0.1710073244339081
noise,purple silence exactly crystal running the fork sleeps molecule,9,10,6.39703369140625,4.527959823608398,4.527961254119873,4.45253324508667,4.4016194343566895,4.350878715515137,4.401677131652832,4.901926333125213,-0.5002492014723812,4.808386789535941,-0.2804269659275427,4.948257962606428,-0.49572471751975833,4.891855081884213,-0.49023564752752335,4.865665954884997,-0.51478723936986
noise,west green tomorrow carpet quantum between river singularity below,0,10,6.066823959350586,4.42836332321167,4.428364276885986,4.377622127532959,4.401189804077148,4.46563196182251,4.414814631144206,4.748226244617853,-0.3334116134736469,4.667690157302064,-0.23932683409039424,4.7957127596234645,-0.41809063209050557,4.736123724805522,-0.3349339207283739,4.71284224942457,-0.24721028760206032
noise,west green tomorrow carpet quantum between river singularity below,1,10,5.627613067626953,4.118293285369873,4.118293285369873,4.588430404663086,4.572781085968018,4.579868316650391,4.580359935760498,4.525744943605147,0.054614992155350706,4.465086285239542,-0.3467929998696686,4.574196957028002,0.014233447635083607,4.511175598441037,0.061605487526980696,4.491862275346398,0.08800604130399226
noise,west green tomorrow carpet quantum between river singularity below,2,10,3.9206249713897705,3.5018296241760254,3.501830577850342,3.549039363861084,3.511564254760742,3.443974494934082,3.5015260378519693,3.527216289105911,-0.025690251253941643,3.5541800128592667,-0.05235038868324127,3.5732070344147924,-0.024167670553708387,3.5063010782726987,0.0052631764880435306,3.50214075463024,-0.05816625969615785
noise,west green tomorrow carpet quantum between river singularity below,3,10,5.503844261169434,4.166158676147461,4.166156768798828,4.537196159362793,4.524785041809082,4.417301177978516,4.493094126383464,4.459753107690442,0.03334101869302142,4.405107309455522,-0.23894863330806082,4.508359352225033,0.028836807137760267,4.444541824484892,0.08024321732419004,4.426358146361399,-0.00905696838288339
noise,west green tomorrow carpet quantum between river singularity below,4,10,6.339776039123535,4.617432117462158,4.617432594299316,5.128159523010254,4.609104633331299,4.915484428405762,4.8842495282491045,4.876185389918325,0.008064138330779791,4.784759614305047,-0.16732749684288883,4.922743629015247,0.20541589399500726,4.865751906740127,-0.2566472734088281,4.840060633999597,0.07542379440616465
noise,west green tomorrow carpet quantum between river singularity below,5,10,6.0173115730285645,4.312433242797852,4.312434673309326,4.7693376541137695,4.400989532470703,4.475897789001465,4.5487416585286455,4.724126287098993,-0.1753846285703471,4.6456978187871085,-0.33326457598925696,4.771754245077172,-0.0024165909634028537,4.7117317054001635,-0.3107421729294604,4.688892910819638,-0.2129951218181736
noise,west green tomorrow carpet quantum between river singularity below,6,10,4.688505172729492,3.800119638442993,3.8001201152801514,4.119478225708008,4.1023993492126465,3.855740785598755,4.025872786839803,3.9959805750308437,0.029892211808959068,3.983416893541469,-0.18329725509847572,4.0443046347925105,0.07517359091549736,3.977205924447878,0.12519342476476858,3.9664311658521405,-0.11069038025338562
noise,west green tomorrow carpet quantum between river singularity below,7,10,0.8886154890060425,0.7564822435379028,0.75648432970047,0.5418390035629272,0.4226803779602051,0.5397554636001587,0.5014249483744303,1.7351714199503412,-1.2337464715759108,1.8139576087624287,-1.057475365224526,1.7521922554026246,-1.2103532518396973,1.7213914167492002,-1.298711038788995,1.7319305876992026,-1.192175124099044
noise,west green tomorrow carpet quantum between river singularity below,8,10,3.4794106483459473,3.6105270385742188,3.6105287075042725,3.348708152770996,3.341068744659424,3.0768048763275146,3.2555272579193115,3.2511870628287176,0.004340195090593912,3.2987193936180423,0.3118076449561764,3.294926549780966,0.05378160299003021,3.2296578835666843,0.11141086109273957,3.2289767551385022,-0.1521718788109876
noise,west green tomorrow carpet quantum between river singularity below,9,10,6.481776714324951,4.477869987487793,4.477869510650635,4.532609939575195,4.495197296142578,4.387029647827148,4.471612294514974,4.939288775734716,-0.46767648121974226,4.8427390577235805,-0.3648690702357875,4.9852647389793,-0.4526547994041046,4.9297609671522356,-0.4345636710096574,4.90284062107261,-0.5158109732454612
reasoning,The implications of quantum entanglement for our understanding of locality sugge,0,14,8.08064079284668,5.565731525421143,5.565730571746826,5.6947407722473145,5.653620719909668,5.592626094818115,5.646995862325032,5.4479104447041475,0.19908541762088472,5.330122441811983,0.23560908360915978,5.48265437077538,0.21208640147193414,5.449916657888224,0.2037040620214441,5.411160305448842,0.18146578936927327
reasoning,The implications of quantum entanglement for our understanding of locality sugge,1,14,1.0650866031646729,1.8839401006698608,1.8839380741119385,1.5741138458251953,1.5669784545898438,1.8034954071044922,1.6481959025065105,1.82446580669634,-0.17626990418982946,1.9083413248873176,-0.02440122421745672,1.8440424761932808,-0.26992863036808545,1.8094490264476626,-0.24247057185781884,1.8199059174480805,-0.016410510343588314
reasoning,The implications of quantum entanglement for our understanding of locality sugge,2,14,3.939467430114746,3.5044469833374023,3.504448652267456,3.1185266971588135,3.0006814002990723,2.763319492340088,2.9608425299326577,3.5389399784007827,-0.5780974484681249,3.5649778640935668,-0.06053088075616442,3.585012049680533,-0.4664853525217194,3.518061493732292,-0.5173800934332196,3.5137463917895206,-0.7504268994494327
reasoning,The implications of quantum entanglement for our understanding of locality sugge,3,14,3.77776837348938,3.3128983974456787,3.3128983974456787,3.525686740875244,3.4103872776031494,3.350153923034668,3.4287426471710205,3.438113077863026,-0.009370430692005272,3.4719831405434416,-0.15908474309776288,3.483447779314861,0.04223896156038309,3.4169468915683083,-0.006559613965158917,3.4139445627059066,-0.06379063967123866
reasoning,The implications of quantum entanglement for our understanding of locality sugge,4,14,0.0028079580515623093,2.1603803634643555,2.1603822708129883,1.934197187423706,1.912829875946045,2.0612313747406006,1.9694194793701172,1.3400761075713652,0.629343371798752,1.3710217075821798,0.7893586558821757,1.3426324876913571,0.5915646997323489,1.3343202727347836,0.5785096032112613,1.3432755622879584,0.7179558124526422
reasoning,The implications of quantum entanglement for our understanding of locality sugge,5,14,0.001510141883045435,1.714991569519043,1.7149914503097534,1.6468143463134766,1.5890963077545166,1.5185884237289429,1.584833025932312,1.3395705789712709,0.24526244696104116,1.3704164312642462,0.3445751382547968,1.3421037623444012,0.30471058396907535,1.3338288162466683,0.25526749150784833,1.3427791583227469,0.175809265406196
reasoning,The implications of quantum entanglement for our understanding of locality sugge,6,14,1.889866828918457,2.1488184928894043,2.148818016052246,2.1147334575653076,1.9644181728363037,2.1375112533569336,2.072220961252848,2.2778163973589685,-0.2055954361061203,2.368938386526552,-0.2201198936371478,2.3079079861395835,-0.19317452857427586,2.258493813924056,-0.2940756410877521,2.2670473920132688,-0.12953613865633518
reasoning,The implications of quantum entanglement for our understanding of locality sugge,7,14,2.7532267570495605,2.671408176422119,2.671408176422119,2.7761342525482178,2.7645514011383057,2.658388614654541,2.733024756113688,2.797427077627279,-0.06440232151359115,2.872220867388738,-0.20081269096661902,2.836009260059458,-0.05987500751124042,2.775991781825063,-0.011440380686757123,2.780280190997318,-0.12189157634277681
reasoning,The implications of quantum entanglement for our understanding of locality sugge,8,14,0.8354489803314209,2.5823380947113037,2.5823402404785156,2.448406219482422,2.5279908180236816,2.599689483642578,2.525362173716227,1.7088892214503075,0.8164729522659195,1.785872591099062,0.7964655036122417,1.725118858887221,0.7232873605952008,1.695504615088027,0.8324862029356546,1.7060441903756784,0.8936452932668997
reasoning,The implications of quantum entanglement for our understanding of locality sugge,9,14,0.027679333463311195,1.4388561248779297,1.4388725757598877,1.1055126190185547,1.1215041875839233,1.248364806175232,1.15846053759257,1.3498093410869072,-0.19134880349433714,1.3826486551703785,0.056207469707551194,1.352809129186879,-0.2472965101683242,1.3437851800402627,-0.22228099245633937,1.3528337140335835,-0.10446890785835161
reasoning,The implications of quantum entanglement for our understanding of locality sugge,10,14,1.9518526792526245,1.9384504556655884,1.9384489059448242,2.060861110687256,1.982069492340088,2.052804946899414,2.031911849975586,2.3138867596036805,-0.28197490962809457,2.4045659392163126,-0.4661154835507242,2.3446735614243988,-0.2838124507371429,2.294334252882732,-0.3122647605426443,2.3026524645039133,-0.2498475176044992
reasoning,The implications of quantum entanglement for our understanding of locality sugge,11,14,1.5565917491912842,2.075242042541504,2.0752451419830322,1.9034171104431152,1.7755199670791626,1.732913851737976,1.803950309753418,2.0882294016647953,-0.28427909191137735,2.1794915653232243,-0.1042495227817204,2.1143555425290175,-0.21093843208590224,2.0703625764510396,-0.294842609371877,2.0799700860143324,-0.34705623427635635
reasoning,The implications of quantum entanglement for our understanding of locality sugge,12,14,0.6802800297737122,2.2698097229003906,2.2698111534118652,1.911340355873108,1.8825926780700684,1.7897815704345703,1.8612382014592488,1.633909876824386,0.22732832463486274,1.70489382293485,0.5649158999655406,1.647774229582902,0.2635661262902058,1.6217405386340775,0.26085213943599084,1.6322148622561823,0.15756670817838803
reasoning,The implications of quantum entanglement for our understanding of locality sugge,13,14,3.3438682556152344,3.4040496349334717,3.404050827026367,3.29109525680542,3.219844341278076,3.2729320526123047,3.2612905502319336,3.1661263678772245,0.09516418235470914,3.2194592269578592,0.18459040797561244,3.209040505022304,0.08205475178311605,3.1445068844851614,0.07533745679291481,3.1448317141242077,0.128100338488097
reasoning,"If every human decision is determined by prior causes, then moral responsibility",0,13,3.4212522506713867,3.2922840118408203,3.2922863960266113,3.058067798614502,2.871480941772461,3.1090855598449707,3.012878100077311,3.214689180713262,-0.201811080635951,3.264744594141229,0.02753941769959134,3.258082234594929,-0.20001443598042723,3.1931154222213562,-0.3216344804488953,3.1928698853235,-0.0837843254785291
reasoning,"If every human decision is determined by prior causes, then moral responsibility",1,13,5.993841171264648,4.939360618591309,4.939360618591309,5.112274169921875,5.066225051879883,5.129281044006348,5.102593421936035,4.712610851723482,0.38998257021255345,4.635194500539095,0.3041661180522137,4.760302965666567,0.3519712042553076,4.700079016384349,0.36614603549553415,4.677450573119524,0.45183047088682393
reasoning,"If every human decision is determined by prior causes, then moral responsibility",2,13,4.785861015319824,4.068565845489502,4.068565845489502,4.06078577041626,4.020047187805176,4.131589412689209,4.070807456970215,4.0536083980764515,0.017199058893763386,4.0359084921889945,0.03265735330050745,4.102084844463386,-0.04129907404712618,4.035193979998486,-0.01514679219331061,4.0235463697674785,0.1080430429217305
reasoning,"If every human decision is determined by prior causes, then moral responsibility",3,13,3.4340925216674805,3.6078648567199707,3.6078662872314453,3.642148494720459,3.515134811401367,3.2972378730773926,3.4848403930664062,3.222747562419877,0.26209283064652933,3.272250246700243,0.3356146100197277,3.2662180984982747,0.37593039622218427,3.2011828961930124,0.31395191520835475,3.2008416925683436,0.09639618050904897
reasoning,"If every human decision is determined by prior causes, then moral responsibility",4,13,4.439975738525391,3.940387725830078,3.9403882026672363,3.752689838409424,3.8103227615356445,3.6459343433380127,3.736315647761027,3.8467230951755704,-0.11040744741454356,3.8472305406343303,0.09315718519574778,3.894511896032701,-0.14182205762327715,3.8271160911075106,-0.016793329571866078,3.8185412983864984,-0.17260695504848567
reasoning,"If every human decision is determined by prior causes, then moral responsibility",5,13,0.7835655212402344,2.8285465240478516,2.8285460472106934,3.06400203704834,2.7653567790985107,2.061418056488037,2.6302589575449624,1.683528534584593,0.9467304229603695,1.7586292903090424,1.0699172337388092,1.6989766049082848,1.365025432140055,1.6705400724569173,1.0948167066415935,1.681068926388581,0.38034913009945615
reasoning,"If every human decision is determined by prior causes, then moral responsibility",6,13,4.9378228187561035,4.262271404266357,4.262273788452148,4.400511741638184,4.242434501647949,4.259429931640625,4.300792058308919,4.142485097049548,0.15830696125937127,4.116786842336985,0.1454845619293721,4.191135003701328,0.2093767379368554,4.124669971386152,0.11776453026179734,4.11165031606116,0.14777961557946462
reasoning,"If every human decision is determined by prior causes, then moral responsibility",7,13,4.314761638641357,3.802154302597046,3.8021557331085205,3.7693254947662354,3.967867612838745,3.8600893020629883,3.8657608032226562,3.770506283693374,0.09525451952928243,3.777534311818284,0.02461999077876209,3.8179457261863576,-0.048620231420122284,3.7505291070055766,0.2173385058331685,3.7430440178881836,0.11704528417480464
reasoning,"If every human decision is determined by prior causes, then moral responsibility",8,13,1.2788872718811035,2.761319398880005,2.761322498321533,2.331387519836426,2.029562473297119,2.193673610687256,2.1848745346069336,1.9366346887764951,0.24823984583043845,2.0249059219305416,0.7364134769494632,1.959163154173476,0.3722243656629498,1.9202724042762847,0.10929006902083449,1.9304685078797286,0.2632051028075273
